Series Name,Series Code,Country Name,Country Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,11033589314.6355,10702842024.3953,10228068699.2993,9688436564.35064,9721328021.75857,9814515546.95205,10112637827.2979,10435156243.5008,10937139656.121,11547073814.9678,12467350606.549,12314533131.1777,13169947532.76,13368142961.9314,14577649321.599,15986900812.3353,17729840849.7887,19113193879.7721,21536716154.4968,22576802112.3952,23341934095.5552,24062794672.9908,24557446658.3524,26268297987.6723,27774064661.0159,28749801842.1013,31372056584.3848,32579957098.7945,34870463870.7417,37941416619.2949,37050814812.7193,41098989955.6584,45003767666.2367,48129383620.8177
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Norway,NOR,..,..,..,..,..,..,..,..,..,78249037932.3564,83390389650.9357,88339469852.1445,93006413020.6215,99794625334.4358,106121285088.967,117491281218.118,126002322565.46,124960335225.466,136417342193.7,166105124890.993,170770910037.424,172705270003.633,176590090417.754,195950288595.853,221764770681.486,253397171103.576,264566358944.122,295976050426.666,268567142941.591,284650365882.132,309370326298.155,330093387414.194,342254463749.269,340765243535.079,315145024684.581,310303329051.275,340837019722.395,373182530590.832,379377632591.484,361019819522.159,482471574840.693,678063487579.722,576335278846.667
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Oman,OMN,..,..,..,..,..,..,..,..,..,47457422314.1666,52042427727.1677,57706974725.7718,62644685468.9501,66462082241.3339,71246206187.9042,74760402835.2787,80638069626.338,81488985695.3069,82888074233.5886,90014688075.5794,96287569201.1597,97017085208.6123,96761269993.4578,101343093384.388,107425752822.767,115909874626.433,124979650730.45,138788915175.5,147998452502.47,153500039110.151,161201808676.585,177317851461.746,180245565668.084,177051225729.964,150899641148.99,146364894955.712,152544979822.972,173709314188.187,171026532860.206,159026046195.661,174253981507.44,204555677113.135,214693428304.727
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Pakistan,PAK,..,..,..,..,..,..,..,..,..,220145327058.797,239109860221.673,263404278871.288,274387544190.026,290720230114.801,311545532158.448,332624937578.609,341793200791.772,354448986574.859,372621675884.325,397295872794.27,421075052508.412,438714453464.075,471540229064.57,522140892734.761,577697637558.084,631551171899.296,677493326129.239,705189290465.612,734177854521.199,754259486417.82,790452779286.801,840345473962.346,881009821208.77,924121429937.152,973520332591.722,1019403996557.85,1069378806760.21,1129963710339,1162667379542.97,1186293820824.83,1285342890384.16,1442774797327.03,1494098200131.62
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Palau,PLW,..,..,..,..,..,..,..,..,..,146551255.223768,158939115.051038,152157153.00885,136604760.23144,149706659.808954,169505709.091681,190560321.269432,198304915.547019,204544206.004661,196237031.14376,195456626.803544,212849256.846746,226999725.658388,224020066.662257,239105707.499532,255021697.571668,262560906.690157,274404491.461645,264325344.951055,246645664.577663,247406587.349717,265435057.820096,273766940.057427,269972382.452251,287776232.89068,314263566.882822,315854183.83239,311029268.275553,318504577.609217,324408909.089915,308998462.550936,278538230.273198,294462353.510498,310784417.870553
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Panama,PAN,..,..,..,..,..,..,..,..,..,12613166081.7532,14267931500.6461,15789954368.8662,17046106512.8784,17906287449.0434,18601963642.7828,17850482404.8728,19558135655.1135,21436812259.3726,22873184549.7484,24375848208.6323,25161478640.2077,26193558633.6245,28072109076.4241,31183787671.4531,34823289276.1997,39435653646.3889,45831593910.7362,51478329158.8959,52630716055.7891,56505646923.1994,64539438913.9416,73204937473.2873,83865270123.4766,94874168724.4033,107892257844.093,121987463715.67,137443278041.997,135303491321.191,140760298314.01,115991046900.546,134415382039.559,159506658380.05,177473406612.85
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,6636625576.01957,7516082468.43202,8751992502.80647,10590266617.5857,11459111502.4748,11311837623.6153,12409769800.2805,12130888658.48,11804858001.9763,12194053548.3865,12159159062.265,12417865874.3633,12590800156.7349,13117239566.6098,13836515284.4077,15175777704.5168,16490093334.3386,18260499666.5272,18557148782.5224,19941353582.6045,22227994798.785,22937846465.9927,24453122386.4454,25820522087.7976,29828194888.8618,32085428348.4611,34168434981.253,36009673547.2177,36731754151.3903,39010933635.4823,38277259228.9161,39820324154.1632,45094122345.8859,48134969019.5563
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Paraguay,PRY,..,..,..,..,..,..,..,..,..,22748650542.7424,24339602475.6346,25316579875.624,27196004791.6315,29253835142.4484,31904979125.6875,33000392552.3902,34993657195.7046,35411015358.9048,35421527839.9262,35385622740.2133,35880616248.3542,36430399732.6223,38754792317.1807,41411671091.595,43621331540.9153,47128136567.037,51029293967.8491,55391362984.6133,55587466546.0217,62505525103.9553,66529576563.4646,64597743085.5266,72608983989.6986,76522545296.8012,78091620933.4249,83295458687.9189,88597623578.681,90877352659.2356,92185455052.434,94492100805.0321,102977624582.579,110513599071.116,119887526177.965
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Peru,PER,..,..,..,..,..,..,..,..,..,74116182037.628,78323106651.5201,79674985250.4712,85840388308.064,98464395690.8833,107979480316.089,113033978459.008,122430449955.148,123321655129.672,126936414117.936,133309382894.621,137153352632.57,146880640287.46,156018919944.504,168158161163.593,184330906995.072,204321436683.297,227733468339.588,253305933866.141,257661182884.988,282522933753.221,306596257463.361,317877785320.222,336660846713.936,346866168556.312,353319959252.515,372451971818.884,394435327375.369,417164014966.504,440127331383.878,412561044537.264,506697261408.824,557616764399.966,574503693698.464
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Philippines,PHL,..,..,..,..,..,..,..,..,..,163922815837.592,168726841750.456,173292591050.207,181270865320.132,193238822442.931,206415565504.329,222512680273.171,238089227859.562,239527280457.622,251045919509.587,267983918154.854,282373530807.41,297418392713.669,318718479265.836,348789467147.818,377505058700.582,409835358903.757,448381089556.461,476875271354.228,486765839758.7,528817160239.538,560551170606.221,610496454591.486,650515526381.171,694071312904.099,726055887763.051,787994332739.752,840500711144.962,914882799575.082,988832200555.349,923366701020.754,1001824458376.1,1154612182082.29,1262496880801.41
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Poland,POL,..,..,..,..,..,..,..,..,..,235562198119.376,226443375167.357,237428561036.045,252142833435.816,271157480919.483,297547759292.65,320860585554.584,346494932153.369,368079506372.159,389722131423.02,410090821650.328,427478535031.188,452696001489.058,471080407788.89,512209063094.777,531856746243.163,580057218081.519,641715874972.687,700460796974.123,735949018061.631,798641868411.475,868165962038.92,903168300515.319,929470019210.633,967768860680.126,1025181347854.76,1076820000427.04,1145711205425.05,1228297337147.81,1362291050579.99,1391432848266.15,1544889130357.82,1734909168831.45,1810091057699.68
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Portugal,PRT,..,..,..,..,..,..,..,..,..,117521606947.145,126803205637.569,131105881735.568,131471270594.324,135574220559.299,144345275019.253,150118280391.081,159578204750.343,169542608181.952,181041025245.14,194263583306.103,202390992092.181,212108753260.396,218089850095.557,225176871834.919,238691088867.445,259717053549.113,271364685233.581,281542630016.914,279615838418.23,288593859409.849,282976747881.101,278393304900.247,292449626203.935,299181613079.32,306681988282.699,326173486566.704,339609538500.021,358872472764.77,389495112468.609,370352154969.923,402682416685.112,466156767054.5,516840500711.326
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,47430946908.2516,50164929622.353,53649844268.5918,57472364671.0055,61156651041.4354,65279254342.3472,68012386141.9444,72561523626.8243,77435299156.0311,82763674427.2017,87407772699.8916,95018648286.4516,97379572624.018,99355198861.3349,110952955185.349,112158144228.152,113987397218.661,115714247420.415,115768684419.497,114208485362.914,115118738801.694,117072536776.923,117437602455.976,117220284809.445,116122525954.824,114269131890.728,112229482734.795,108691833112.613,110917943635.114,119615939334.496,120954841139.023,132333844622.722,146827019281.776,152967601872.139
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Qatar,QAT,..,..,..,..,..,..,..,..,..,24499628594.4439,24907146902.0504,28361167486.892,28648686961.3608,29675512934.8203,31024629773.42,32974450544.9883,43610039645.7374,49047601331.2937,51872638317.9226,57306387097.3069,60880959900.0984,66267559043.775,70089684360.2531,85807167402.4103,95128524483.6369,123725233946.228,149932952082.744,179815476309.081,202556897129.321,245186456993.727,283715621799.724,311656942652.869,324265528776.434,319295523267.788,240424800591.957,222778394716.76,252948449980.88,283965164161.23,283662144434.005,229537462600.983,292655073646.281,326640697731.011,342411792303.189
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Romania,ROU,..,..,..,..,..,..,..,..,..,122429516202.887,110219291328.481,102847641639.113,106895105338.844,113470325809.198,123070933528.134,129912943080.94,125469349475.227,124787322194.291,125764541199.166,131265462031.229,144314707264.394,158659996586.159,163109607618.676,192860443303.735,204711456277.757,244925538589.457,286158979576.362,344659261708.715,338749401825.828,351402581668.308,378829786684.87,397279261552.3,393220512426.1,410753293883.389,428473540855.215,470967597475.243,527735320673.143,576129803675.948,651613941134.593,662430813253.577,727999241522.918,811562755312.901,912261987158.173
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,1187867177262.82,1166060239331.3,1019330664887.54,953036578032.236,851033580168.157,832874933680.043,817526684921.467,843109809492.514,807029157570.942,870676186417.134,1000581025238.43,1074585972513.87,1167897269467.94,1338656016289.8,1473342751130.22,1696729209914.69,2133189651004.95,2377454045310.01,2878201315078.6,2768599517953.77,2927003701123.47,3259319197327.18,3480299219245.86,3741783381914.27,3763534951277.15,3526235948513.73,3538975998887.58,3807101264909.25,4231842328030.95,4579553861372.4,4651428694918.23,5732443748434.11,6014033402966.99,6454737767947.11
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Rwanda,RWA,..,..,..,..,..,..,..,..,..,4047688796.76159,4079357918.25265,4417349465.09546,4155375490.27376,2111522282.50066,2915153009.05663,3346881456.11867,3876124898.93872,4266919480.37239,4515619866.04652,5004467698.11493,5551320709.0835,6381302687.71405,6650605420.38638,7338080449.55972,8277897287.41259,9320536566.62845,10303793751.9693,11674507626.2859,12480466164.2571,13558663649.8813,14939706886.5951,15752362606.6545,16775811479.3717,19065160590.414,20727872754.8486,22245840208.4371,24012956927.8089,26543175894.3984,29845483474.6833,29854116562.1372,36474419075.9597,42262478240.1585,47391551000.0106
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Samoa,WSM,..,..,..,..,..,..,..,..,..,363150143.172378,366796231.873415,374404722.002559,398993748.195347,397153665.028835,432541077.826063,472080364.496351,483311007.602,499470138.768721,517608189.73656,556292193.044471,610854565.019482,655408983.670761,703187363.511634,744389691.651243,818700829.61796,861942275.782187,889596896.921938,938981357.999865,939655191.213329,1009325356.96845,1069800076.01937,1049051691.87601,1068050014.2431,1093822436.75053,1146480554.13935,1249779114.74828,1290050365.18051,1311559075.98027,1392558354.36708,1367201018.46367,1328426324.82859,1347620477.3055,1515956761.14943
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1146203066.24889,1245617705.56179,1377559955.19512,1439466701.91774,1553985487.83008,1583039185.75358,1676814405.37756,1800232207.29423,1901704090.02875,2035432564.85113,2239203606.896,2270913389.97673,2049094350.40794,1960472690.09511,1834547471.48532,1716096717.85314,1677503706.60645,1727750657.70467,1718776395.90592,1755447197.83168,1774575169.31538,1880099391.17672,1991185509.31366,1919532829.45196,2217650250.23726,2563404991.87885,..
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,185010526.61089,193564361.922693,199361233.71482,206331693.853341,215373508.519379,224287008.230195,231819075.374228,238166165.56298,246863874.924621,256616187.657867,263605693.711296,277801323.0184,291598047.848453,322010367.882183,342368284.970187,376459531.146537,422475544.041724,449722627.801246,486939448.036051,506122665.928108,519693559.683571,541020702.680323,510473177.606587,568963141.090766,636217933.350876,635224720.801456,676154316.181896,711213101.655078,828353862.937865,993443247.544168,1118602098.8079,1272434617.36875,1365452217.67887,1419852369.84081
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,492212126896.007,550689758939.825,589038896705.933,605291466705.8,624106963082.322,639178494217.645,672389995524.28,702092307344.275,729889327210.447,735529427513.049,787680307755.706,808191756821.328,815100898230.376,904078894169.069,1008519525704.31,1101976489115.9,1173599860109.56,1232078560144.58,1334155262036.66,1328064729243.44,1411945613752.46,1599504014264.65,1679060481611.83,1682819524031.61,1725296867746.72,1552528373387.75,1493555871420.29,1587211425365.6,1712131094166.94,1689230606146.55,1433571620929.49,1716790721486.04,1976870385957.2,2032545218996.74
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Senegal,SEN,..,..,..,..,..,..,..,..,..,11681748025.5509,12398041146.6826,12847987579.2335,13331428997.5693,13609610967.5589,14654819907.99,15224558682.0776,15958773497.972,17090032849.194,18420888624.981,19570436636.2688,20873751076.4407,21212690441.3117,22841550966.4485,24544901105.5354,26405610455.9888,27854350283.3963,29417807069.4345,31094983346.725,32147815840.8483,33641848599.4374,34793989168.2758,36793686306.646,37962162529.6039,40387333256.6553,43696523920.8699,46623906157.9398,50051751949.2583,53794440219.2467,59654664271.8226,63008586953.5983,71874343647.3324,79944473084.107,86617762209.4772
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38302029612.0894,41407785078.4557,45884674376.3159,48879361462.8796,44452589795.0962,48212144058.2493,51049996174.3377,57820960046.0987,60023570706.4909,65050079249.1624,69924849345.8355,77565817426.9778,86258307862.7088,96451059497.548,95397271461.7952,97128561546.5128,103464149726.732,104460814206.947,109262660279.953,109081493505.412,110299404354.256,116143046561.471,121347314524.642,128953406528.065,142978586281.471,144965815587.279,161758400595.651,175490669121.489,196192445770.034
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Seychelles,SYC,..,..,..,..,..,..,..,..,..,622431372.575593,661243641.027512,724824607.664646,796196703.928198,793382976.853808,813946629.724387,911715858.832917,1040526382.25907,1078183419.94848,1113910040.36096,1187592257.38412,1186753668.62056,1219812767.93832,1170665972.03998,1167879581.24498,1312972127.13088,1480770423.71112,1655883380.26753,1641779267.17318,1610948498.80127,1703983497.0248,1904526849.5446,1965962288.1898,2022705629.98449,2282561394.46641,2376133656.96414,2727776636.94028,2939950358.56908,3105218260.84621,3340635866.25777,3057830378.36233,2975737695.0276,3665338241.30051,3917289067.68508
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,5173576310.7917,5474332424.66652,4534535597.89402,4705825695.31356,4712707153.77986,4426608423.5647,4586705259.71131,4391587733.71375,4520214684.38717,4493446081.14231,4900939727.64073,4693304286.84253,6030441377.01184,6732697306.33178,7361676355.66101,7923037785.24524,8517188869.58163,9445726803.55102,10151071020.3435,10541481966.2471,11377784503.3954,12310413525.0503,14651214949.1742,18602568231.5001,19386570969.6791,17653866997.3483,18855437735.8728,18679308777.4136,19947639782.9398,20907754880.1582,21515745166.9407,23059141099.8544,26015752886.7182,28490860966.2248
"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,Singapore,SGP,..,..,..,..,..,..,..,..,..,72567935284.6896,80039818621.7614,87299407289.931,99610026324.6557,113025308150.21,123675157840.447,135348780541.359,149132789360.621,147504597167.627,158146154732.018,176346004851.776,178385824935.857,188265410325.122,200714210202.84,226599047617.786,250919344756.123,281953944528.248,315718477172.092,327798172576.859,330241984296.608,382788414435.881,414966621180.859,436192127374.617,448607292111.358,462493850769.64,482409671479.023,503170471150.629,536689882406.854,585856625953.903,601968438473.698,577746734469.17,719129530581.864,799968266078.795,837663626376.947
